Date,Ticker,Weight,Price
2004-06-02,RU20VATR,5.149960319306146e-19,3834.91
2004-06-02,RUMCINTR,5.3092025133899545e-18,3599.91
2004-06-02,RUMRINTR,-2.6800122451126063e-18,943.6494
2004-06-02,RUTPINTR,1.3925221652860698e-18,2290.8601
2004-06-02,S5COND,4.272434185950691e-18,249.93
2004-06-02,S5CONS,2.5817564232311074e-17,236.52
2004-06-02,S5ENRS,6.9084007178060736e-18,241.34
2004-06-02,S5FINL,4.682398132421772e-18,383.7
2004-06-02,S5HLTH,0.027817642260607837,359.79
2004-06-02,S5INDU,6.491660507756958e-18,253.13
2004-06-02,S5INFT,0.03934471501474725,312.28
2004-06-02,S5MATR,-2.6393546636444e-18,157.39
2004-06-02,S5RLST,-1.4077687583366472e-17,99.91
2004-06-02,S5TELS,0.060235920182026344,111.1
2004-06-02,S5UTIL,-1.1800863021146912e-17,118.85
2004-06-02,SPXT,-2.879912020664621e-19,1653.67
2004-09-02,BCOMTR,0.033764941667043386,249.409
2004-09-02,LBUSTRUU,0.7097939432756871,1191.36
2004-09-02,NDDUE15X,-4.851804721872632e-18,2806.841
2004-09-02,NDDUJN,-3.6591823321385775e-18,3424.64
2004-09-02,NDDUNA,-3.266159044612582e-18,2575.698
2004-09-02,NDDUPXJ,3.144186300207963e-18,1873.515
2004-09-02,NDDUUK,0.035679106852922055,3233.614
2004-09-02,NDDUWXUS,4.336808689942018e-19,2671.883
2004-09-02,NDUEEGF,-3.130633773051894e-18,146.065
2004-09-02,RU10GRTR,-1.5585406229479126e-18,360.727
2004-09-02,RU10VATR,4.2012834183813297e-19,539.065
2004-09-02,RU20GRTR,4.675621868843738e-18,1841.285
2004-09-02,RU20INTR,1.0706496453294356e-18,2300.74
2004-09-02,RU20VATR,-1.3688052427629493e-18,3921.51
2004-09-02,RUMCINTR,1.0028870095490916e-18,3601.6
2004-09-02,RUMRINTR,-2.2497195079074217e-18,897.6017
2004-09-02,RUTPINTR,-1.0977546996415732e-18,2278.4099
2004-09-02,S5COND,0.0001622218746396024,244.16
2004-09-02,S5CONS,0.1543714336164417,229.7
2004-09-02,S5ENRS,-1.395910297075087e-18,261.18
2004-09-02,S5FINL,-8.538092108323347e-19,389.45
2004-09-02,S5HLTH,0.003438280659431658,344.92
2004-09-02,S5INDU,0.00044029738348314956,262.94
2004-09-02,S5INFT,0.0,287.24
2004-09-02,S5MATR,-3.876022766635678e-18,166.14
2004-09-02,S5RLST,-4.6485168145316e-18,108.83
2004-09-02,S5TELS,0.062349774670351375,120.38
2004-09-02,S5UTIL,-6.627185779317646e-18,127.45
2004-09-02,SPXT,-7.589415207398531e-19,1651.14
2004-12-03,BCOMTR,0.022030164202398585,252.409
2004-12-03,LBUSTRUU,0.8060652276557471,1202.71
2004-12-03,NDDUE15X,0.004455606181697278,3311.465
2004-12-03,NDDUJN,0.001278411176573047,3618.459
2004-12-03,NDDUNA,-3.581255300991182e-18,2764.893
2004-12-03,NDDUPXJ,0.006992975148823151,2221.153
2004-12-03,NDDUUK,0.022324631535231478,3700.147
2004-12-03,NDDUWXUS,0.0026073336780453576,3055.487
2004-12-03,NDUEEGF,0.0029348765572605098,171.526
2004-12-03,RU10GRTR,1.7889335846010823e-18,385.312
2004-12-03,RU10VATR,-1.2163393122571753e-18,583.099
2004-12-03,RU20GRTR,4.87890977618477e-19,2147.63
2004-12-03,RU20INTR,1.6534083130403943e-18,2647.52
2004-12-03,RU20VATR,3.0899761915836876e-18,4457.89
2004-12-03,RUMCINTR,-1.2179421054908303e-18,4040.42
2004-12-03,RUMRINTR,0.03937716339733584,1028.2728
2004-12-03,RUTPINTR,-6.776263578034403e-19,2410.6201
2004-12-03,S5COND,-5.014435047745458e-19,270.15
2004-12-03,S5CONS,0.06118814677196834,233.31
2004-12-03,S5ENRS,1.894467542266839e-18,284.46
2004-12-03,S5FINL,1.5178830414797062e-18,401.65
2004-12-03,S5HLTH,0.014011526060810539,339.14
2004-12-03,S5INDU,-4.87890977618477e-19,286.69
2004-12-03,S5INFT,7.9570873290262e-19,330.88
2004-12-03,S5MATR,-2.981555974335137e-19,180.39
2004-12-03,S5RLST,5.8767070788423335e-18,118.9
2004-12-03,S5TELS,0.01673393763410892,129.49
2004-12-03,S5UTIL,-8.456776945386935e-18,136.67
2004-12-03,SPXT,-9.486769009248164e-19,1766.63
2005-03-07,BCOMTR,0.02028569411611085,277.108
2005-03-07,LBUSTRUU,0.8283093817606291,1213.55
2005-03-07,NDDUE15X,3.3068166260807885e-18,3524.486
2005-03-07,NDDUJN,5.0466222997411214e-18,3767.703
2005-03-07,NDDUNA,3.5236570605778894e-19,2861.192
2005-03-07,NDDUPXJ,0.060827326390306906,2403.849
2005-03-07,NDDUUK,0.0023760696141766997,3908.445
2005-03-07,NDDUWXUS,7.975662231346492e-18,3237.111
2005-03-07,NDUEEGF,-6.7220534694101275e-18,194.557
2005-03-07,RU10GRTR,3.0323779511703952e-18,389.343
2005-03-07,RU10VATR,-2.532628512290358e-19,618.142
2005-03-07,RU20GRTR,2.944286524655948e-18,2133.757
2005-03-07,RU20INTR,1.3129010682441655e-19,2662.06
2005-03-07,RU20VATR,7.030373462210693e-20,4531.12
2005-03-07,RUMCINTR,-1.9075181972166844e-18,4285.25
2005-03-07,RUMRINTR,7.342081586800275e-18,1029.4961
2005-03-07,RUTPINTR,6.46455545344482e-18,2475.0901
2005-03-07,S5COND,4.2351647362715017e-19,271.02
2005-03-07,S5CONS,0.038168519675986015,242.94
2005-03-07,S5ENRS,5.017823179534475e-18,353.27
2005-03-07,S5FINL,3.3440860757599777e-18,405.29
2005-03-07,S5HLTH,0.03241430799480624,355.77
2005-03-07,S5INDU,-1.2654672231979247e-18,291.19
2005-03-07,S5INFT,2.1616280813929745e-18,317.38
2005-03-07,S5MATR,8.537245075376093e-18,194.38
2005-03-07,S5RLST,1.0418505251227894e-19,119.79
2005-03-07,S5TELS,0.017618700447984206,121.8
2005-03-07,S5UTIL,2.0455845676191353e-18,151.08
2005-03-07,SPXT,2.9341221292888964e-18,1825.7
2005-06-07,BCOMTR,0.01641407857981185,271.892
2005-06-07,LBUSTRUU,0.8314043729120195,1237.89
2005-06-07,NDDUE15X,0.008216855744099244,3371.559
2005-06-07,NDDUJN,0.06015684389007698,3556.425
2005-06-07,NDDUNA,1.8295911660692887e-18,2812.676
2005-06-07,NDDUPXJ,4.472333961502706e-18,2368.279
2005-06-07,NDDUUK,-4.662069341687669e-18,3774.88
2005-06-07,NDDUWXUS,0.003151857078592849,3104.508
2005-06-07,NDUEEGF,0.005670605294073851,185.228
2005-06-07,RU10GRTR,3.1712913545201005e-18,387.885
2005-06-07,RU10VATR,1.2468324983583301e-18,605.952
2005-06-07,RU20GRTR,1.4230153513872246e-19,2056.018
2005-06-07,RU20INTR,-1.5043305143236374e-18,2587.17
2005-06-07,RU20VATR,-1.2197274440461925e-18,4437.37
2005-06-07,RUMCINTR,-5.89534931288993e-19,4249.04
2005-06-07,RUMRINTR,1.145188544687814e-18,984.8514
2005-06-07,RUTPINTR,7.785926851161529e-18,2440.99
2005-06-07,S5COND,3.97089045672816e-18,261.47
2005-06-07,S5CONS,0.0006115446123662084,241.26
2005-06-07,S5ENRS,5.04831636563563e-18,330.33
2005-06-07,S5FINL,8.565197162635485e-18,392.45
2005-06-07,S5HLTH,0.05246024135267188,362.25
2005-06-07,S5INDU,7.521652571618187e-19,282.78
2005-06-07,S5INFT,0.007068575219550601,314.44
2005-06-07,S5MATR,-1.3552527156068805e-20,172.41
2005-06-07,S5RLST,1.1411227865409934e-17,125.86
2005-06-07,S5TELS,0.014845025316737157,119.95
2005-06-07,S5UTIL,-1.9651164376299768e-19,153.85
2005-06-07,SPXT,2.5004412602946946e-18,1791.89
2005-09-07,BCOMTR,0.0016163492602396668,299.577
2005-09-07,LBUSTRUU,0.828204543110877,1238.69
2005-09-07,NDDUE15X,2.7190675835694962e-18,3692.106
2005-09-07,NDDUJN,0.009288184969708606,3900.673
2005-09-07,NDDUNA,7.606210540181774e-19,2938.524
2005-09-07,NDDUPXJ,0.01302129646253265,2566.784
2005-09-07,NDDUUK,0.020859668629439027,4070.542
2005-09-07,NDDUWXUS,-3.017350916565138e-18,3406.385
2005-09-07,NDUEEGF,0.015067147664905741,212.022
2005-09-07,RU10GRTR,-2.051383584352288e-19,403.337
2005-09-07,RU10VATR,-5.867110801646986e-19,631.947
2005-09-07,RU20GRTR,-5.554475059633409e-19,2260.497
2005-09-07,RU20INTR,-1.1851165621012779e-18,2817.48
2005-09-07,RU20VATR,6.499403094109204e-19,4785.5
2005-09-07,RUMCINTR,-5.065387680538556e-19,4574.78
2005-09-07,RUMRINTR,2.590089371327325e-18,1088.2681
2005-09-07,RUTPINTR,-7.089461749481116e-19,2508.98
2005-09-07,S5COND,0.0003272855952409944,267.254
2005-09-07,S5CONS,0.09701998998020013,240.23
2005-09-07,S5ENRS,6.948645372272695e-19,387.52
2005-09-07,S5FINL,0.0020829214096919815,398.94
2005-09-07,S5HLTH,-8.855941137738496e-19,374.2
2005-09-07,S5INDU,-4.223230952531267e-18,278.56
2005-09-07,S5INFT,0.01067382458471006,328.88
2005-09-07,S5MATR,2.4391954670954e-18,170.61
2005-09-07,S5RLST,1.939125070707629e-18,133.4
2005-09-07,S5TELS,0.0018387883324542864,120.37
2005-09-07,S5UTIL,-7.758568252035351e-19,168.1
2005-09-07,SPXT,-3.1433278524361208e-18,1859.0
2005-12-08,BCOMTR,0.005890596793411022,318.576
2005-12-08,LBUSTRUU,0.8150697128111372,1230.26
2005-12-08,NDDUE15X,1.755069122991349e-18,3728.889
2005-12-08,NDDUJN,2.6630715861675203e-18,4390.946
2005-12-08,NDDUNA,5.243318301663731e-19,3013.577
2005-12-08,NDDUPXJ,0.06842027423046863,2553.054
2005-12-08,NDDUUK,0.010679643583723211,4014.035
2005-12-08,NDDUWXUS,0.00011998786815641808,3511.287
2005-12-08,NDUEEGF,0.0007076732063720212,231.893
2005-12-08,RU10GRTR,-1.316284810992853e-19,415.706
2005-12-08,RU10VATR,1.999244364347172e-19,640.087
2005-12-08,RU20GRTR,-4.877724952973218e-19,2310.379
2005-12-08,RU20INTR,-9.285437774585e-19,2859.01
2005-12-08,RU20VATR,-3.77647624013844e-19,4821.08
2005-12-08,RUMCINTR,6.12668624752199e-19,4687.08
2005-12-08,RUMRINTR,1.3339887276637314e-18,1103.0557
2005-12-08,RUTPINTR,5.1398646295688856e-20,2561.01
2005-12-08,S5COND,2.168404344971009e-18,262.15
2005-12-08,S5CONS,0.024195383481433207,239.86
2005-12-08,S5ENRS,-6.613403416984604e-18,389.66
2005-12-08,S5FINL,0.019807425899109648,423.49
2005-12-08,S5HLTH,-8.267041565201971e-18,359.6
2005-12-08,S5INDU,0.05510930212618879,288.48
2005-12-08,S5INFT,7.047314121155779e-19,341.4
2005-12-08,S5MATR,-1.6735098814399677e-18,186.15
2005-12-08,S5RLST,-2.3988853436380917e-18,132.24
2005-12-08,S5TELS,1.0164395367051604e-18,120.7
2005-12-08,S5UTIL,-2.8048008787031173e-19,159.39
2005-12-08,SPXT,1.0053036863631043e-18,1897.57
2006-03-10,BCOMTR,0.022981013403229063,289.769
2006-03-10,LBUSTRUU,0.8147017213397236,1231.91
2006-03-10,NDDUE15X,3.979045250319036e-18,4068.848
2006-03-10,NDDUJN,-3.5575230827124566e-18,4724.592
2006-03-10,NDDUNA,-7.498109562080028e-19,3086.451
2006-03-10,NDDUPXJ,0.02517597999305072,2700.458
2006-03-10,NDDUUK,-1.9648683225406844e-18,4256.677
2006-03-10,NDDUWXUS,2.881004108508184e-18,3777.94
2006-03-10,NDUEEGF,7.636256790716244e-19,255.999
2006-03-10,RU10GRTR,-2.816682085025836e-18,418.571
2006-03-10,RU10VATR,3.655847698486637e-18,668.647
2006-03-10,RU20GRTR,-3.726298327861722e-19,2457.828
2006-03-10,RU20INTR,1.10703095054542e-18,3038.95
2006-03-10,RU20VATR,2.3440182097698826e-18,5120.17
2006-03-10,RUMCINTR,-1.501284914897682e-19,4904.18
2006-03-10,RUMRINTR,0.010913241603804857,1178.99
2006-03-10,RUTPINTR,9.539885805923966e-19,2604.2
2006-03-10,S5COND,-2.927345865710862e-18,263.16
2006-03-10,S5CONS,0.0621848352895006,247.81
2006-03-10,S5ENRS,2.1376954660332353e-18,383.45
2006-03-10,S5FINL,-2.3852447794681098e-18,436.7
2006-03-10,S5HLTH,-9.0801931945661e-19,374.67
2006-03-10,S5INDU,0.009870620648513113,299.72
2006-03-10,S5INFT,0.006323341229714925,337.13
2006-03-10,S5MATR,2.6963186337874733e-18,192.87
2006-03-10,S5RLST,5.584799512722648e-19,146.91
2006-03-10,S5TELS,0.04784924649246317,132.76
2006-03-10,S5UTIL,-5.014435047745458e-19,159.69
2006-03-10,SPXT,1.2551987176283543e-18,1945.93
2006-06-12,BCOMTR,0.019379073727027116,312.697
2006-06-12,LBUSTRUU,0.914501640133229,1235.4
2006-06-12,NDDUE15X,-8.035801570601547e-18,4027.373
2006-06-12,NDDUJN,0.012695797048678587,4552.295
2006-06-12,NDDUNA,3.575326070360402e-18,2989.085
2006-06-12,NDDUPXJ,0.012072339354304086,2771.637
2006-06-12,NDDUUK,6.522153693858113e-20,4362.813
2006-06-12,NDDUWXUS,3.2780175058741423e-19,3756.963
2006-06-12,NDUEEGF,-4.662916374634923e-18,238.313
2006-06-12,RU10GRTR,1.6279973246227653e-18,396.794
2006-06-12,RU10VATR,1.094366567852556e-18,662.829
2006-06-12,RU20GRTR,-4.398642095091582e-18,2262.015
2006-06-12,RU20INTR,-2.8892293830844185e-18,2865.88
2006-06-12,RU20VATR,-2.3259524731603087e-18,4949.17
2006-06-12,RUMCINTR,-4.4206649517201935e-18,4722.7
2006-06-12,RUMRINTR,8.487270131488089e-19,1107.1899
2006-06-12,RUTPINTR,2.4606307117737425e-18,2532.1299
2006-06-12,S5COND,0.007871101884845043,257.54
2006-06-12,S5CONS,0.03274189017116921,242.57
2006-06-12,S5ENRS,-4.7959005473538485e-18,386.24
2006-06-12,S5FINL,2.2658131339052534e-18,432.45
2006-06-12,S5HLTH,1.6623021589865644e-17,348.36
2006-06-12,S5INDU,5.9182192024657965e-18,297.31
2006-06-12,S5INFT,0.0007381576807470642,299.93
2006-06-12,S5MATR,-5.705613932704967e-18,185.12
2006-06-12,S5RLST,-2.1243586317137853e-18,143.78
2006-06-12,S5TELS,5.4447277849506426e-18,126.26
2006-06-12,S5UTIL,3.7692966152816365e-19,163.97
2006-06-12,SPXT,3.5101045334218206e-18,1885.81
2006-09-12,BCOMTR,7.459075021315249e-18,300.459
2006-09-12,LBUSTRUU,0.9505664370460316,1265.82
2006-09-12,NDDUE15X,1.3609814835726585e-18,4439.355
2006-09-12,NDDUJN,-2.16853174792452e-18,4673.621
2006-09-12,NDDUNA,1.3427507114196628e-18,3174.969
2006-09-12,NDDUPXJ,6.628515522002633e-18,2882.228
2006-09-12,NDDUUK,-6.0500404043141524e-18,4693.705
2006-09-12,NDDUWXUS,-2.0426795401925297e-18,4016.159
2006-09-12,NDUEEGF,6.04881893734549e-19,262.601
2006-09-12,RU10GRTR,-3.8184421192430226e-18,418.018
2006-09-12,RU10VATR,1.9736023606203185e-18,711.501
2006-09-12,RU20GRTR,-1.4848219124408045e-18,2357.421
2006-09-12,RU20INTR,-7.468406625311617e-18,3048.89
2006-09-12,RU20VATR,-2.9777907030793013e-18,5366.98
2006-09-12,RUMCINTR,-2.523696597602536e-19,4966.18
2006-09-12,RUMRINTR,-1.1238515179069303e-18,1146.62
2006-09-12,RUTPINTR,5.7148373582953394e-18,2704.78
2006-09-12,S5COND,-4.278203065772282e-18,270.55
2006-09-12,S5CONS,0.02672980052487397,264.04
2006-09-12,S5ENRS,0.022703762429094512,396.44
2006-09-12,S5FINL,3.35214134418224e-19,453.67
2006-09-12,S5HLTH,-7.155845214891728e-20,385.2
2006-09-12,S5INDU,-3.956377692172363e-18,298.07
2006-09-12,S5INFT,-2.415846267362816e-19,330.09
2006-09-12,S5MATR,-1.6095278988805254e-18,191.95
2006-09-12,S5RLST,6.6880288043842476e-18,159.35
2006-09-12,S5TELS,-1.1851419648057883e-18,140.88
2006-09-12,S5UTIL,1.1862686242636233e-17,171.39
2006-09-12,SPXT,-1.0147593023948876e-18,2012.32
2006-12-13,BCOMTR,0.03147794762006761,316.817
2006-12-13,LBUSTRUU,0.7630638133441381,1295.76
2006-12-13,NDDUE15X,-1.3118846287074604e-17,5062.202
2006-12-13,NDDUJN,-4.2148359455373985e-18,4924.662
2006-12-13,NDDUNA,8.978549240895584e-19,3436.274
2006-12-13,NDDUPXJ,0.024879889696725218,3303.461
2006-12-13,NDDUUK,0.008279532162096592,5225.942
2006-12-13,NDDUWXUS,3.2526065174565133e-19,4467.455
2006-12-13,NDUEEGF,0.029677429658841424,303.632
2006-12-13,RU10GRTR,1.3044307387716225e-18,450.022
2006-12-13,RU10VATR,0.00022570096720112682,775.753
2006-12-13,RU20GRTR,1.1824579943670033e-18,2588.579
2006-12-13,RU20INTR,-1.8465318250143747e-19,3330.43
2006-12-13,RU20VATR,-1.4670610646444482e-18,5834.38
2006-12-13,RUMCINTR,-1.4501204056993622e-18,5430.71
2006-12-13,RUMRINTR,-5.099138342470888e-19,1260.8945
2006-12-13,RUTPINTR,0.001458171118686515,2919.0691
2006-12-13,S5COND,-3.4728350837426314e-19,301.47
2006-12-13,S5CONS,0.02860452807451669,266.78
2006-12-13,S5ENRS,2.9578390518120168e-18,467.58
2006-12-13,S5FINL,0.04083712755789586,487.88
2006-12-13,S5HLTH,0.020724781892012174,384.5
2006-12-13,S5INDU,0.0002476722386392958,319.13
2006-12-13,S5INFT,3.618524750670371e-18,358.56
2006-12-13,S5MATR,0.04356329664276172,216.61
2006-12-13,S5RLST,4.62479989200848e-19,177.85
2006-12-13,S5TELS,3.2526065174565133e-19,152.97
2006-12-13,S5UTIL,-1.951563910473908e-18,187.81
2006-12-13,SPXT,0.0069601090264176935,2176.52
2007-03-15,BCOMTR,0.02390065978342965,317.491
2007-03-15,LBUSTRUU,0.8615289323629526,1314.16
2007-03-15,NDDUE15X,1.1085967213664283e-17,5079.717
2007-03-15,NDDUJN,5.827586677109586e-18,5117.947
2007-03-15,NDDUNA,4.404571325722362e-18,3404.346
2007-03-15,NDDUPXJ,-4.174178364069192e-18,3532.981
2007-03-15,NDDUUK,-1.8973538018496328e-19,5156.124
2007-03-15,NDDUWXUS,-2.846030702774449e-18,4515.372
2007-03-15,NDUEEGF,-8.402566836762659e-19,307.67
2007-03-15,RU10GRTR,-2.2497195079074217e-18,447.619
2007-03-15,RU10VATR,3.5236570605778894e-18,771.855
2007-03-15,RU20GRTR,-4.2148359455373985e-18,2574.781
2007-03-15,RU20INTR,-9.893344823930228e-19,3318.61
2007-03-15,RU20VATR,4.472333961502706e-18,5823.44
2007-03-15,RUMCINTR,1.1248597539537109e-18,5525.65
2007-03-15,RUMRINTR,0.0014191254992218841,1249.1528
2007-03-15,RUTPINTR,-7.860465750519907e-19,2877.2883
2007-03-15,S5COND,4.553649124439119e-18,296.09
2007-03-15,S5CONS,0.0571995572354005,266.49
2007-03-15,S5ENRS,0.012252847981472026,437.32
2007-03-15,S5FINL,-5.285485590866834e-19,472.61
2007-03-15,S5HLTH,0.04369887713752337,384.96
2007-03-15,S5INDU,1.5178830414797062e-18,320.46
2007-03-15,S5INFT,2.3174821436877657e-18,348.22
2007-03-15,S5MATR,1.951563910473908e-18,231.12
2007-03-15,S5RLST,-5.990217002982412e-18,182.26
2007-03-15,S5TELS,1.4907779871675686e-19,157.6
2007-03-15,S5UTIL,-4.6349642873755315e-18,195.58
2007-03-15,SPXT,2.7511630126819675e-18,2155.18
2007-06-15,BCOMTR,0.012307829403353118,340.588
2007-06-15,LBUSTRUU,0.940310271162216,1295.32
2007-06-15,NDDUE15X,-1.1093292693174825e-19,5799.913
2007-06-15,NDDUJN,0.018174310086048646,5132.508
2007-06-15,NDDUNA,1.834750026358222e-18,3780.706
2007-06-15,NDDUPXJ,4.1975297243487724e-18,4009.675
2007-06-15,NDDUUK,0.00010684028905621936,5818.23
2007-06-15,NDDUWXUS,1.257614430446889e-18,5027.369
2007-06-15,NDUEEGF,0.029100749059325987,368.218
2007-06-15,RU10GRTR,-5.580220015920073e-19,493.981
2007-06-15,RU10VATR,1.3243979941782027e-18,850.511
2007-06-15,RU20GRTR,5.955271903181379e-19,2843.412
2007-06-15,RU20INTR,1.3009881682693447e-18,3602.48
2007-06-15,RU20VATR,-7.918218495144208e-19,6221.38
2007-06-15,RUMCINTR,-6.649168581276753e-19,6057.25
2007-06-15,RUMRINTR,8.698864900094186e-19,1339.2966
2007-06-15,RUTPINTR,5.733490090440524e-19,3180.7656
2007-06-15,S5COND,9.382686936876936e-19,313.91
2007-06-15,S5CONS,-8.836247705756861e-18,282.57
2007-06-15,S5ENRS,-3.3947017288780794e-19,542.71
2007-06-15,S5FINL,2.6172132166353317e-18,504.14
2007-06-15,S5HLTH,-1.282096703551596e-18,418.55
2007-06-15,S5INDU,6.211044920130543e-19,358.72
2007-06-15,S5INFT,-1.0194086023933374e-18,390.0
2007-06-15,S5MATR,1.1101275835850807e-18,254.03
2007-06-15,S5RLST,-1.3317944706823031e-18,173.42
2007-06-15,S5TELS,-1.4036365063910497e-18,176.78
2007-06-15,S5UTIL,1.1111176689210037e-18,205.78
2007-06-15,SPXT,-5.988961234672064e-19,2382.97
2007-09-17,BCOMTR,0.046922227243222925,340.832
2007-09-17,LBUSTRUU,0.8086072029539063,1339.99
2007-09-17,NDDUE15X,0.01651036219693751,5540.264
2007-09-17,NDDUJN,0.011922049284846454,4831.6
2007-09-17,NDDUNA,6.762711050878334e-18,3669.038
2007-09-17,NDDUPXJ,4.777265822514254e-19,4157.12
2007-09-17,NDDUUK,0.0078169462687691,5459.515
2007-09-17,NDDUWXUS,3.2526065174565133e-18,4828.775
2007-09-17,NDUEEGF,6.437450399132683e-19,388.127
2007-09-17,RU10GRTR,8.538092108323347e-19,486.042
2007-09-17,RU10VATR,-6.640738306473715e-19,805.521
2007-09-17,RU20GRTR,0.0028956346086396493,2698.447
2007-09-17,RU20INTR,0.002427410416346211,3305.21
2007-09-17,RU20VATR,4.744884127537777e-06,5512.35
2007-09-17,RUMCINTR,3.706616177184818e-18,5698.16
2007-09-17,RUMRINTR,0.0018919819460683834,1217.7772
2007-09-17,RUTPINTR,3.3542504711270293e-18,3104.8894
2007-09-17,S5COND,0.02684258242966748,287.46
2007-09-17,S5CONS,0.047758586239827344,280.57
2007-09-17,S5ENRS,-1.1248597539537109e-18,558.83
2007-09-17,S5FINL,6.539094352803199e-19,448.81
2007-09-17,S5HLTH,0.019519608853469764,401.15
2007-09-17,S5INDU,-3.2526065174565133e-18,358.13
2007-09-17,S5INFT,0.006880662674171323,393.3
2007-09-17,S5MATR,1.1655173354219173e-18,243.98
2007-09-17,S5RLST,-5.38712954453735e-19,159.5
2007-09-17,S5TELS,-6.572975670693371e-19,170.4
2007-09-17,S5UTIL,-4.87890977618477e-19,199.92
2007-09-17,SPXT,4.330032426363983e-18,2306.25
2007-12-18,BCOMTR,0.029909509538387502,354.247
2007-12-18,LBUSTRUU,0.7692243918280186,1373.13
2007-12-18,NDDUE15X,4.431676380034499e-18,5769.502
2007-12-18,NDDUJN,0.021504828295873166,4682.774
2007-12-18,NDDUNA,1.951563910473908e-18,3635.273
2007-12-18,NDDUPXJ,2.3987973066241786e-18,4313.871
2007-12-18,NDDUUK,-1.6805133673525319e-18,5579.111
2007-12-18,NDDUWXUS,6.511989298491061e-18,4922.007
2007-12-18,NDUEEGF,-5.502326025363935e-18,421.274
2007-12-18,RU10GRTR,-2.710505431213761e-20,496.378
2007-12-18,RU10VATR,6.776263578034403e-20,773.466
2007-12-18,RU20GRTR,-1.4230153513872246e-18,2695.122
2007-12-18,RU20INTR,-1.0842021724855044e-18,3222.48
2007-12-18,RU20VATR,-2.981555974335137e-19,5232.79
2007-12-18,RUMCINTR,-3.8624702394796095e-19,5621.51
2007-12-18,RUMRINTR,3.2526065174565133e-19,1147.4103
2007-12-18,RUTPINTR,3.2526065174565133e-19,3083.3511
2007-12-18,S5COND,0.0013522994204278424,261.48
2007-12-18,S5CONS,0.13417638982492702,299.59
2007-12-18,S5ENRS,-1.599198204416119e-18,578.72
2007-12-18,S5FINL,6.776263578034403e-20,389.34
2007-12-18,S5HLTH,0.026449552373476164,413.42
2007-12-18,S5INDU,0.0016097133162967462,351.76
2007-12-18,S5INFT,0.015773315402592986,404.72
2007-12-18,S5MATR,1.9244588561617704e-18,253.13
2007-12-18,S5RLST,9.75781955236954e-19,140.59
2007-12-18,S5TELS,4.594306705907325e-18,166.57
2007-12-18,S5UTIL,-3.3881317890172014e-20,218.73
2007-12-18,SPXT,-1.6263032587282567e-19,2283.5
2008-03-19,BCOMTR,0.07175828567399813,399.475
2008-03-19,LBUSTRUU,0.7292281312670446,1412.82
2008-03-19,NDDUE15X,-4.336808689942018e-18,5257.429
2008-03-19,NDDUJN,0.006775292946724835,4329.482
2008-03-19,NDDUNA,2.202285662861181e-19,3278.105
2008-03-19,NDDUPXJ,1.3586408473958977e-18,3850.838
2008-03-19,NDDUUK,0.013517373583628412,4914.73
2008-03-19,NDDUWXUS,4.404571325722362e-19,4477.801
2008-03-19,NDUEEGF,0.005939041759547597,378.923
2008-03-19,RU10GRTR,7.318364664277155e-19,441.47
2008-03-19,RU10VATR,-3.3881317890172014e-21,699.604
2008-03-19,RU20GRTR,-2.358139725155972e-18,2308.313
2008-03-19,RU20INTR,-2.236166980751353e-19,2848.29
2008-03-19,RU20VATR,-7.962109704190423e-19,4787.66
2008-03-19,RUMCINTR,1.0909784360635388e-18,4989.19
2008-03-19,RUMRINTR,2.981555974335137e-19,984.4235
2008-03-19,RUTPINTR,2.405573570202213e-19,2775.5298
2008-03-19,S5COND,0.005854808383467823,239.6
2008-03-19,S5CONS,0.10297468763843698,283.6
2008-03-19,S5ENRS,-1.7618285302889447e-19,536.91
2008-03-19,S5FINL,-2.1650162131819917e-18,333.37
2008-03-19,S5HLTH,0.05299625217133214,361.41
2008-03-19,S5INDU,0.007437511162489382,329.63
2008-03-19,S5INFT,4.2012834183813297e-19,343.94
2008-03-19,S5MATR,0.0035186154133301367,240.85
2008-03-19,S5RLST,-1.4840017235895342e-18,139.85
2008-03-19,S5TELS,-9.385125055577648e-19,136.37
2008-03-19,S5UTIL,1.9142944607947188e-18,190.34
2008-03-19,SPXT,5.963111948670274e-19,2049.4
2008-06-19,BCOMTR,0.09257117731093242,453.58
2008-06-19,LBUSTRUU,0.5960991932552425,1387.48
2008-06-19,NDDUE15X,-3.7582851869673306e-18,5321.51
2008-06-19,NDDUJN,-1.1058862159352145e-17,4638.627
2008-06-19,NDDUNA,1.870248747537495e-18,3464.041
2008-06-19,NDDUPXJ,-2.8926175148734357e-18,4046.232
2008-06-19,NDDUUK,-3.779461010648688e-18,5055.426
2008-06-19,NDDUWXUS,-1.584798644312796e-18,4672.613
2008-06-19,NDUEEGF,9.75781955236954e-19,403.394
2008-06-19,RU10GRTR,-8.843023969334896e-19,480.73
2008-06-19,RU10VATR,-1.971045668260757e-18,707.343
2008-06-19,RU20GRTR,6.776263578034403e-19,2659.71
2008-06-19,RU20INTR,2.4665599424045226e-18,3174.9
2008-06-19,RU20VATR,2.8324781756183803e-18,5145.21
2008-06-19,RUMCINTR,2.3217173084240372e-18,5565.51
2008-06-19,RUMRINTR,-3.9048218868423246e-19,1064.6105
2008-06-19,RUTPINTR,4.607859233063394e-19,2849.0898
2008-06-19,S5COND,0.007862585083439165,243.85
2008-06-19,S5CONS,0.24828686754356688,283.36
